#1 : frequency[Hz] = 3.00000e+09
  No.  No.     X[m]        Y[m]        Z[m]      E[V/m]     Ex[V/m]   Ex[deg]   Ey[V/m]   Ey[deg]   Ez[V/m]   Ez[deg]
   19    7   4.000e-02  -8.000e-02   0.000e+00  5.336e-01  2.465e-17   26.585  2.030e-17  -26.988  5.336e-01 -135.019
   19    8   4.000e-02  -7.000e-02   0.000e+00  6.122e-01  2.660e-17   65.812  2.601e-17   -8.314  6.122e-01 -101.140
   19    9   4.000e-02  -6.000e-02   0.000e+00  7.462e-01  3.493e-17  108.627  3.622e-17   12.517  7.462e-01  -66.563
   19   10   4.000e-02  -5.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  2.183e-17   20.995  1.000e+00  -35.900
   19   11   4.000e-02  -4.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  0.000e+00    0.000  1.000e+00  -35.900
   19   12   4.000e-02  -3.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  0.000e+00    0.000  1.000e+00  -35.900
   19   13   4.000e-02  -2.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  0.000e+00    0.000  1.000e+00  -35.900
   19   14   4.000e-02  -1.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  0.000e+00    0.000  1.000e+00  -35.900
   19   15   4.000e-02   0.000e+00   0.000e+00  1.000e+00  5.823e-17  144.100  0.000e+00    0.000  1.000e+00  -35.900
   19   16   4.000e-02   1.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  0.000e+00    0.000  1.000e+00  -35.900
   19   17   4.000e-02   2.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  0.000e+00    0.000  1.000e+00  -35.900
   19   18   4.000e-02   3.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  0.000e+00    0.000  1.000e+00  -35.900
   19   19   4.000e-02   4.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  0.000e+00    0.000  1.000e+00  -35.900
   19   20   4.000e-02   5.000e-02   0.000e+00  1.000e+00  5.823e-17  144.100  2.183e-17 -159.005  1.000e+00  -35.900
   19   21   4.000e-02   6.000e-02   0.000e+00  7.462e-01  3.493e-17  108.627  3.622e-17 -167.483  7.462e-01  -66.563
   19   22   4.000e-02   7.000e-02   0.000e+00  6.122e-01  2.660e-17   65.812  2.601e-17  171.686  6.122e-01 -101.140
   19   23   4.000e-02   8.000e-02   0.000e+00  5.336e-01  2.465e-17   26.585  2.030e-17  153.012  5.336e-01 -135.019
   19   24   4.000e-02   9.000e-02   0.000e+00  4.711e-01  2.374e-17   -6.523  1.651e-17  136.539  4.711e-01 -167.623
   19   25   4.000e-02   1.000e-01   0.000e+00  4.114e-01  2.212e-17  -37.560  1.387e-17  121.509  4.114e-01  159.592
   19   26   4.000e-02   1.100e-01   0.000e+00  3.600e-01  2.034e-17  -70.017  1.192e-17  106.997  3.600e-01  125.009
   19   27   4.000e-02   1.200e-01   0.000e+00  3.274e-01  1.953e-17 -103.681  1.027e-17   91.603  3.274e-01   89.060
   19   28   4.000e-02   1.300e-01   0.000e+00  3.101e-01  1.975e-17 -134.857  8.688e-18   73.087  3.101e-01   54.451
   19   29   4.000e-02   1.400e-01   0.000e+00  2.904e-01  1.975e-17 -161.705  7.265e-18   48.072  2.904e-01   22.289
   19   30   4.000e-02   1.500e-01   0.000e+00  2.574e-01  1.839e-17  173.779  7.166e-18   16.306  2.574e-01  -10.030
   20    0   5.000e-02  -1.500e-01   0.000e+00  2.546e-01  1.912e-17  160.663  8.311e-18  161.957  2.546e-01  -10.468
   20    1   5.000e-02  -1.400e-01   0.000e+00  2.815e-01  1.975e-17 -174.051  8.467e-18 -163.971  2.815e-01   22.206
   20    2   5.000e-02  -1.300e-01   0.000e+00  2.958e-01  1.905e-17 -146.529  1.040e-17 -137.082  2.958e-01   55.051
   20    3   5.000e-02  -1.200e-01   0.000e+00  3.085e-01  1.804e-17 -114.712  1.251e-17 -116.342  3.085e-01   90.723
   20    4   5.000e-02  -1.100e-01   0.000e+00  3.378e-01  1.785e-17  -79.990  1.434e-17  -97.927  3.378e-01  127.980
   20    5   5.000e-02  -1.000e-01   0.000e+00  3.870e-01  1.839e-17  -46.063  1.582e-17  -79.516  3.870e-01  163.709
   20    6   5.000e-02  -9.000e-02   0.000e+00  4.437e-01  1.853e-17  -13.345  1.695e-17  -60.021  4.437e-01 -162.543
   20    7   5.000e-02  -8.000e-02   0.000e+00  4.990e-01  1.768e-17   22.260  1.744e-17  -38.719  4.990e-01 -128.755
   20    8   5.000e-02  -7.000e-02   0.000e+00  5.588e-01  1.716e-17   66.563  1.611e-17  -12.557  5.588e-01  -92.315
   20    9   5.000e-02  -6.000e-02   0.000e+00  6.606e-01  2.056e-17  117.564  1.189e-17   44.137  6.606e-01  -49.885
   20   10   5.000e-02  -5.000e-02   0.000e+00  1.000e+00  3.118e-17  163.527  7.711e-18   84.502  1.000e+00    0.125
   20   11   5.000e-02  -4.000e-02   0.000e+00  1.000e+00  3.095e-17  162.483  0.000e+00    0.000  1.000e+00    0.125
   20   12   5.000e-02  -3.000e-02   0.000e+00  1.000e+00  3.092e-17  162.164  0.000e+00    0.000  1.000e+00    0.125
   20   13   5.000e-02  -2.000e-02   0.000e+00  1.000e+00  3.097e-17  162.086  0.000e+00    0.000  1.000e+00    0.125
   20   14   5.000e-02  -1.000e-02   0.000e+00  1.000e+00  3.102e-17  162.081  0.000e+00    0.000  1.000e+00    0.125
   20   15   5.000e-02   0.000e+00   0.000e+00  1.000e+00  3.104e-17  162.084  0.000e+00    0.000  1.000e+00    0.125
   20   16   5.000e-02   1.000e-02   0.000e+00  1.000e+00  3.102e-17  162.081  0.000e+00    0.000  1.000e+00    0.125
   20   17   5.000e-02   2.000e-02   0.000e+00  1.000e+00  3.097e-17  162.086  0.000e+00    0.000  1.000e+00    0.125
   20   18   5.000e-02   3.000e-02   0.000e+00  1.000e+00  3.092e-17  162.164  0.000e+00    0.000  1.000e+00    0.125
   20   19   5.000e-02   4.000e-02   0.000e+00  1.000e+00  3.095e-17  162.483  0.000e+00    0.000  1.000e+00    0.125
   20   20   5.000e-02   5.000e-02   0.000e+00  1.000e+00  3.118e-17  163.527  7.711e-18  -95.498  1.000e+00    0.125
   20   21   5.000e-02   6.000e-02   0.000e+00  6.606e-01  2.056e-17  117.564  1.189e-17 -135.863  6.606e-01  -49.885
   20   22   5.000e-02   7.000e-02   0.000e+00  5.588e-01  1.716e-17   66.563  1.611e-17  167.443  5.588e-01  -92.315
   20   23   5.000e-02   8.000e-02   0.000e+00  4.990e-01  1.768e-17   22.260  1.744e-17  141.281  4.990e-01 -128.755
   20   24   5.000e-02   9.000e-02   0.000e+00  4.437e-01  1.853e-17  -13.345  1.695e-17  119.979  4.437e-01 -162.543
   20   25   5.000e-02   1.000e-01   0.000e+00  3.870e-01  1.839e-17  -46.063  1.582e-17  100.484  3.870e-01  163.709
   20   26   5.000e-02   1.100e-01   0.000e+00  3.378e-01  1.785e-17  -79.990  1.434e-17   82.073  3.378e-01  127.980
   20   27   5.000e-02   1.200e-01   0.000e+00  3.085e-01  1.804e-17 -114.712  1.251e-17   63.658  3.085e-01   90.723
   20   28   5.000e-02   1.300e-01   0.000e+00  2.958e-01  1.905e-17 -146.529  1.040e-17   42.918  2.958e-01   55.051
   20   29   5.000e-02   1.400e-01   0.000e+00  2.815e-01  1.975e-17 -174.051  8.467e-18   16.029  2.815e-01   22.206
   20   30   5.000e-02   1.500e-01   0.000e+00  2.546e-01  1.912e-17  160.663  8.311e-18  -18.043  2.546e-01  -10.468
   21    0   6.000e-02  -1.500e-01   0.000e+00  2.522e-01  1.864e-17  145.123  9.769e-18  136.066  2.522e-01  -12.132
   21    1   6.000e-02  -1.400e-01   0.000e+00  2.758e-01  1.846e-17  170.695  9.786e-18  170.442  2.758e-01   20.058
   21    2   6.000e-02  -1.300e-01   0.000e+00  2.865e-01  1.712e-17 -161.346  1.186e-17 -161.846  2.865e-01   52.752
   21    3   6.000e-02  -1.200e-01   0.000e+00  2.961e-01  1.556e-17 -129.082  1.394e-17 -140.313  2.961e-01   88.579
   21    4   6.000e-02  -1.100e-01   0.000e+00  3.235e-01  1.473e-17  -93.791  1.532e-17 -121.263  3.235e-01  126.135
   21    5   6.000e-02  -1.000e-01   0.000e+00  3.727e-01  1.448e-17  -59.332  1.578e-17 -102.278  3.727e-01  161.879
   21    6   6.000e-02  -9.000e-02   0.000e+00  4.315e-01  1.384e-17  -26.593  1.530e-17  -82.151  4.315e-01 -164.958
   21    7   6.000e-02  -8.000e-02   0.000e+00  4.917e-01  1.225e-17    7.808  1.379e-17  -60.300  4.917e-01 -132.712
   21    8   6.000e-02  -7.000e-02   0.000e+00  5.599e-01  1.029e-17   47.953  1.086e-17  -35.138  5.599e-01 -100.001
   21    9   6.000e-02  -6.000e-02   0.000e+00  6.576e-01  8.096e-18   90.739  6.602e-18    1.829  6.576e-01  -67.487
   21   10   6.000e-02  -5.000e-02   0.000e+00  8.026e-01  4.473e-19  159.032  3.706e-18   32.390  8.026e-01  -40.020
   21   11   6.000e-02  -4.000e-02   0.000e+00  9.442e-01  3.408e-19  149.474  1.597e-18   12.637  9.442e-01  -34.523
   21   12   6.000e-02  -3.000e-02   0.000e+00  1.037e+00  4.212e-19  150.440  8.765e-19   -5.065  1.037e+00  -34.361
   21   13   6.000e-02  -2.000e-02   0.000e+00  1.096e+00  5.620e-19  155.855  5.189e-19  -15.681  1.096e+00  -35.451
   21   14   6.000e-02  -1.000e-02   0.000e+00  1.130e+00  6.825e-19  159.387  2.496e-19  -20.556  1.130e+00  -36.457
   21   15   6.000e-02   0.000e+00   0.000e+00  1.141e+00  7.288e-19  160.509  0.000e+00    0.000  1.141e+00  -36.842
   21   16   6.000e-02   1.000e-02   0.000e+00  1.130e+00  6.825e-19  159.387  2.496e-19  159.444  1.130e+00  -36.457
   21   17   6.000e-02   2.000e-02   0.000e+00  1.096e+00  5.620e-19  155.855  5.189e-19  164.319  1.096e+00  -35.451
   21   18   6.000e-02   3.000e-02   0.000e+00  1.037e+00  4.212e-19  150.440  8.765e-19  174.935  1.037e+00  -34.361
   21   19   6.000e-02   4.000e-02   0.000e+00  9.442e-01  3.408e-19  149.474  1.597e-18 -167.363  9.442e-01  -34.523
   21   20   6.000e-02   5.000e-02   0.000e+00  8.026e-01  4.473e-19  159.032  3.706e-18 -147.610  8.026e-01  -40.020
   21   21   6.000e-02   6.000e-02   0.000e+00  6.576e-01  8.096e-18   90.739  6.602e-18 -178.171  6.576e-01  -67.487
   21   22   6.000e-02   7.000e-02   0.000e+00  5.599e-01  1.029e-17   47.953  1.086e-17  144.862  5.599e-01 -100.001
   21   23   6.000e-02   8.000e-02   0.000e+00  4.917e-01  1.225e-17    7.808  1.379e-17  119.700  4.917e-01 -132.712
   21   24   6.000e-02   9.000e-02   0.000e+00  4.315e-01  1.384e-17  -26.593  1.530e-17   97.849  4.315e-01 -164.958
   21   25   6.000e-02   1.000e-01   0.000e+00  3.727e-01  1.448e-17  -59.332  1.578e-17   77.722  3.727e-01  161.879
   21   26   6.000e-02   1.100e-01   0.000e+00  3.235e-01  1.473e-17  -93.791  1.532e-17   58.737  3.235e-01  126.135
   21   27   6.000e-02   1.200e-01   0.000e+00  2.961e-01  1.556e-17 -129.082  1.394e-17   39.687  2.961e-01   88.579
   21   28   6.000e-02   1.300e-01   0.000e+00  2.865e-01  1.712e-17 -161.346  1.186e-17   18.154  2.865e-01   52.752
   21   29   6.000e-02   1.400e-01   0.000e+00  2.758e-01  1.846e-17  170.695  9.786e-18   -9.558  2.758e-01   20.058
   21   30   6.000e-02   1.500e-01   0.000e+00  2.522e-01  1.864e-17  145.123  9.769e-18  -43.934  2.522e-01  -12.132
   22    0   7.000e-02  -1.500e-01   0.000e+00  2.485e-01  1.741e-17  126.918  1.078e-17  114.265  2.485e-01  -14.726
   22    1   7.000e-02  -1.400e-01   0.000e+00  2.724e-01  1.648e-17  152.374  1.069e-17  147.957  2.724e-01   16.283
   22    2   7.000e-02  -1.300e-01   0.000e+00  2.824e-01  1.463e-17 -179.354  1.271e-17  175.376  2.824e-01   47.970
   22    3   7.000e-02  -1.200e-01   0.000e+00  2.910e-01  1.279e-17 -146.584  1.454e-17 -163.530  2.910e-01   82.846
   22    4   7.000e-02  -1.100e-01   0.000e+00  3.173e-01  1.170e-17 -111.008  1.537e-17 -145.320  3.173e-01  119.461
   22    5   7.000e-02  -1.000e-01   0.000e+00  3.665e-01  1.111e-17  -76.991  1.494e-17 -127.646  3.665e-01  154.058
   22    6   7.000e-02  -9.000e-02   0.000e+00  4.283e-01  1.016e-17  -45.751  1.338e-17 -109.229  4.283e-01 -174.623
   22    7   7.000e-02  -8.000e-02   0.000e+00  4.946e-01  8.454e-18  -14.636  1.092e-17  -89.547  4.946e-01 -145.585
   22    8   7.000e-02  -7.000e-02   0.000e+00  5.685e-01  6.350e-18   18.953  7.828e-18  -68.389  5.685e-01 -118.305
   22    9   7.000e-02  -6.000e-02   0.000e+00  6.606e-01  4.156e-18   50.113  4.618e-18  -44.807  6.606e-01  -94.117
   22   10   7.000e-02  -5.000e-02   0.000e+00  7.786e-01  1.605e-18   43.707  2.626e-18  -24.077  7.786e-01  -76.300
   22   11   7.000e-02  -4.000e-02   0.000e+00  9.296e-01  6.451e-19   42.435  1.746e-18  -21.748  9.296e-01  -68.726
   22   12   7.000e-02  -3.000e-02   0.000e+00  1.067e+00  2.276e-19   70.067  1.197e-18  -24.079  1.067e+00  -66.672
   22   13   7.000e-02  -2.000e-02   0.000e+00  1.174e+00  2.329e-19  143.268  7.753e-19  -26.105  1.174e+00  -66.727
   22   14   7.000e-02  -1.000e-02   0.000e+00  1.241e+00  3.649e-19  161.928  3.864e-19  -27.109  1.241e+00  -67.238
   22   15   7.000e-02   0.000e+00   0.000e+00  1.264e+00  4.151e-19  165.134  0.000e+00    0.000  1.264e+00  -67.477
   22   16   7.000e-02   1.000e-02   0.000e+00  1.241e+00  3.649e-19  161.928  3.864e-19  152.891  1.241e+00  -67.238
   22   17   7.000e-02   2.000e-02   0.000e+00  1.174e+00  2.329e-19  143.268  7.753e-19  153.895  1.174e+00  -66.727
   22   18   7.000e-02   3.000e-02   0.000e+00  1.067e+00  2.276e-19   70.067  1.197e-18  155.921  1.067e+00  -66.672
   22   19   7.000e-02   4.000e-02   0.000e+00  9.296e-01  6.451e-19   42.435  1.746e-18  158.252  9.296e-01  -68.726
   22   20   7.000e-02   5.000e-02   0.000e+00  7.786e-01  1.605e-18   43.707  2.626e-18  155.923  7.786e-01  -76.300
   22   21   7.000e-02   6.000e-02   0.000e+00  6.606e-01  4.156e-18   50.113  4.618e-18  135.193  6.606e-01  -94.117
   22   22   7.000e-02   7.000e-02   0.000e+00  5.685e-01  6.350e-18   18.953  7.828e-18  111.611  5.685e-01 -118.305
   22   23   7.000e-02   8.000e-02   0.000e+00  4.946e-01  8.454e-18  -14.636  1.092e-17   90.453  4.946e-01 -145.585
   22   24   7.000e-02   9.000e-02   0.000e+00  4.283e-01  1.016e-17  -45.751  1.338e-17   70.771  4.283e-01 -174.623
   22   25   7.000e-02   1.000e-01   0.000e+00  3.665e-01  1.111e-17  -76.991  1.494e-17   52.354  3.665e-01  154.058
   22   26   7.000e-02   1.100e-01   0.000e+00  3.173e-01  1.170e-17 -111.008  1.537e-17   34.680  3.173e-01  119.461
   22   27   7.000e-02   1.200e-01   0.000e+00  2.910e-01  1.279e-17 -146.584  1.454e-17   16.470  2.910e-01   82.846
   22   28   7.000e-02   1.300e-01   0.000e+00  2.824e-01  1.463e-17 -179.354  1.271e-17   -4.624  2.824e-01   47.970
   22   29   7.000e-02   1.400e-01   0.000e+00  2.724e-01  1.648e-17  152.374  1.069e-17  -32.043  2.724e-01   16.283
   22   30   7.000e-02   1.500e-01   0.000e+00  2.485e-01  1.741e-17  126.918  1.078e-17  -65.735  2.485e-01  -14.726
   23    0   8.000e-02  -1.500e-01   0.000e+00  2.405e-01  1.590e-17  106.059  1.109e-17   93.548  2.405e-01  -18.693
   23    1   8.000e-02  -1.400e-01   0.000e+00  2.674e-01  1.433e-17  130.874  1.097e-17  126.336  2.674e-01   10.756
   23    2   8.000e-02  -1.300e-01   0.000e+00  2.796e-01  1.209e-17  159.242  1.285e-17  152.963  2.796e-01   40.871
   23    3   8.000e-02  -1.200e-01   0.000e+00  2.894e-01  1.014e-17 -167.182  1.439e-17  173.037  2.894e-01   73.912
   23    4   8.000e-02  -1.100e-01   0.000e+00  3.151e-01  9.089e-18 -131.201  1.480e-17 -170.251  3.151e-01  108.502
   23    5   8.000e-02  -1.000e-01   0.000e+00  3.631e-01  8.512e-18  -98.507  1.386e-17 -154.780  3.631e-01  141.061
   23    6   8.000e-02  -9.000e-02   0.000e+00  4.257e-01  7.560e-18  -70.338  1.179e-17 -139.387  4.257e-01  169.959
   23    7   8.000e-02  -8.000e-02   0.000e+00  4.952e-01  5.969e-18  -44.116  9.035e-18 -123.594  4.952e-01 -164.364
   23    8   8.000e-02  -7.000e-02   0.000e+00  5.726e-01  4.133e-18  -17.588  6.122e-18 -107.450  5.726e-01 -141.623
   23    9   8.000e-02  -6.000e-02   0.000e+00  6.654e-01  2.569e-18    5.426  3.607e-18  -90.885  6.654e-01 -122.626
   23   10   8.000e-02  -5.000e-02   0.000e+00  7.824e-01  1.479e-18    8.451  2.049e-18  -72.182  7.824e-01 -108.813
   23   11   8.000e-02  -4.000e-02   0.000e+00  9.281e-01  7.777e-19    5.516  1.381e-18  -54.465  9.281e-01 -100.877
   23   12   8.000e-02  -3.000e-02   0.000e+00  1.077e+00  3.570e-19   -1.648  1.027e-18  -42.771  1.077e+00  -97.228
   23   13   8.000e-02  -2.000e-02   0.000e+00  1.203e+00  1.213e-19  -26.696  7.168e-19  -36.507  1.203e+00  -95.881
   23   14   8.000e-02  -1.000e-02   0.000e+00  1.287e+00  8.171e-20 -107.920  3.739e-19  -33.568  1.287e+00  -95.515
   23   15   8.000e-02   0.000e+00   0.000e+00  1.316e+00  1.088e-19 -128.297  0.000e+00    0.000  1.316e+00  -95.460
   23   16   8.000e-02   1.000e-02   0.000e+00  1.287e+00  8.171e-20 -107.920  3.739e-19  146.432  1.287e+00  -95.515
   23   17   8.000e-02   2.000e-02   0.000e+00  1.203e+00  1.213e-19  -26.696  7.168e-19  143.493  1.203e+00  -95.881
   23   18   8.000e-02   3.000e-02   0.000e+00  1.077e+00  3.570e-19   -1.648  1.027e-18  137.229  1.077e+00  -97.228
   23   19   8.000e-02   4.000e-02   0.000e+00  9.281e-01  7.777e-19    5.516  1.381e-18  125.535  9.281e-01 -100.877
   23   20   8.000e-02   5.000e-02   0.000e+00  7.824e-01  1.479e-18    8.451  2.049e-18  107.818  7.824e-01 -108.813
   23   21   8.000e-02   6.000e-02   0.000e+00  6.654e-01  2.569e-18    5.426  3.607e-18   89.115  6.654e-01 -122.626
   23   22   8.000e-02   7.000e-02   0.000e+00  5.726e-01  4.133e-18  -17.588  6.122e-18   72.550  5.726e-01 -141.623
   23   23   8.000e-02   8.000e-02   0.000e+00  4.952e-01  5.969e-18  -44.116  9.035e-18   56.406  4.952e-01 -164.364
   23   24   8.000e-02   9.000e-02   0.000e+00  4.257e-01  7.560e-18  -70.338  1.179e-17   40.613  4.257e-01  169.959
   23   25   8.000e-02   1.000e-01   0.000e+00  3.631e-01  8.512e-18  -98.507  1.386e-17   25.220  3.631e-01  141.061
   23   26   8.000e-02   1.100e-01   0.000e+00  3.151e-01  9.089e-18 -131.201  1.480e-17    9.749  3.151e-01  108.502
   23   27   8.000e-02   1.200e-01   0.000e+00  2.894e-01  1.014e-17 -167.182  1.439e-17   -6.963  2.894e-01   73.912
   23   28   8.000e-02   1.300e-01   0.000e+00  2.796e-01  1.209e-17  159.242  1.285e-17  -27.037  2.796e-01   40.871
   23   29   8.000e-02   1.400e-01   0.000e+00  2.674e-01  1.433e-17  130.874  1.097e-17  -53.664  2.674e-01   10.756
   23   30   8.000e-02   1.500e-01   0.000e+00  2.405e-01  1.590e-17  106.059  1.109e-17  -86.452  2.405e-01  -18.693
   24    0   9.000e-02  -1.500e-01   0.000e+00  2.260e-01  1.446e-17   83.139  1.071e-17   72.037  2.260e-01  -25.235
   24    1   9.000e-02  -1.400e-01   0.000e+00  2.562e-01  1.241e-17  106.570  1.061e-17  103.943  2.562e-01    2.649
   24    2   9.000e-02  -1.300e-01   0.000e+00  2.720e-01  9.855e-18  134.421  1.230e-17  129.647  2.720e-01   31.076
   24    3   9.000e-02  -1.200e-01   0.000e+00  2.849e-01  7.849e-18  169.125  1.358e-17  148.560  2.849e-01   61.915
   24    4   9.000e-02  -1.100e-01   0.000e+00  3.109e-01  6.995e-18 -153.730  1.373e-17  163.668  3.109e-01   93.875
   24    5   9.000e-02  -1.000e-01   0.000e+00  3.564e-01  6.657e-18 -122.766  1.261e-17  176.832  3.564e-01  123.872
   24    6   9.000e-02  -9.000e-02   0.000e+00  4.166e-01  5.915e-18  -99.122  1.048e-17 -171.032  4.166e-01  150.232
   24    7   9.000e-02  -8.000e-02   0.000e+00  4.859e-01  4.562e-18  -79.870  7.833e-18 -159.632  4.859e-01  173.019
   24    8   9.000e-02  -7.000e-02   0.000e+00  5.642e-01  2.990e-18  -62.733  5.191e-18 -149.080  5.642e-01 -167.511
   24    9   9.000e-02  -6.000e-02   0.000e+00  6.573e-01  1.730e-18  -47.769  3.004e-18 -139.045  6.573e-01 -151.606
   24   10   9.000e-02  -5.000e-02   0.000e+00  7.717e-01  1.017e-18  -39.171  1.522e-18 -125.407  7.717e-01 -139.700
   24   11   9.000e-02  -4.000e-02   0.000e+00  9.078e-01  6.218e-19  -36.834  7.677e-19  -97.922  9.078e-01 -131.784
   24   12   9.000e-02  -3.000e-02   0.000e+00  1.050e+00  4.255e-19  -39.655  5.389e-19  -62.513  1.050e+00 -127.136
   24   13   9.000e-02  -2.000e-02   0.000e+00  1.174e+00  3.497e-19  -45.229  4.328e-19  -42.768  1.174e+00 -124.686
   24   14   9.000e-02  -1.000e-02   0.000e+00  1.259e+00  3.329e-19  -49.733  2.495e-19  -35.116  1.259e+00 -123.555
   24   15   9.000e-02   0.000e+00   0.000e+00  1.290e+00  3.324e-19  -51.288  0.000e+00    0.000  1.290e+00 -123.233
   24   16   9.000e-02   1.000e-02   0.000e+00  1.259e+00  3.329e-19  -49.733  2.495e-19  144.884  1.259e+00 -123.555
   24   17   9.000e-02   2.000e-02   0.000e+00  1.174e+00  3.497e-19  -45.229  4.328e-19  137.232  1.174e+00 -124.686
   24   18   9.000e-02   3.000e-02   0.000e+00  1.050e+00  4.255e-19  -39.655  5.389e-19  117.487  1.050e+00 -127.136
   24   19   9.000e-02   4.000e-02   0.000e+00  9.078e-01  6.218e-19  -36.834  7.677e-19   82.078  9.078e-01 -131.784
   24   20   9.000e-02   5.000e-02   0.000e+00  7.717e-01  1.017e-18  -39.171  1.522e-18   54.593  7.717e-01 -139.700
   24   21   9.000e-02   6.000e-02   0.000e+00  6.573e-01  1.730e-18  -47.769  3.004e-18   40.955  6.573e-01 -151.606
   24   22   9.000e-02   7.000e-02   0.000e+00  5.642e-01  2.990e-18  -62.733  5.191e-18   30.920  5.642e-01 -167.511
   24   23   9.000e-02   8.000e-02   0.000e+00  4.859e-01  4.562e-18  -79.870  7.833e-18   20.368  4.859e-01  173.019
   24   24   9.000e-02   9.000e-02   0.000e+00  4.166e-01  5.915e-18  -99.122  1.048e-17    8.968  4.166e-01  150.232
   24   25   9.000e-02   1.000e-01   0.000e+00  3.564e-01  6.657e-18 -122.766  1.261e-17   -3.168  3.564e-01  123.872
   24   26   9.000e-02   1.100e-01   0.000e+00  3.109e-01  6.995e-18 -153.730  1.373e-17  -16.332  3.109e-01   93.875
   24   27   9.000e-02   1.200e-01   0.000e+00  2.849e-01  7.849e-18  169.125  1.358e-17  -31.440  2.849e-01   61.915
   24   28   9.000e-02   1.300e-01   0.000e+00  2.720e-01  9.855e-18  134.421  1.230e-17  -50.353  2.720e-01   31.076
   24   29   9.000e-02   1.400e-01   0.000e+00  2.562e-01  1.241e-17  106.570  1.061e-17  -76.057  2.562e-01    2.649
   24   30   9.000e-02   1.500e-01   0.000e+00  2.260e-01  1.446e-17   83.139  1.071e-17 -107.963  2.260e-01  -25.235
   25    0   1.000e-01  -1.500e-01   0.000e+00  2.052e-01  1.316e-17   59.265  9.896e-18   48.256  2.052e-01  -36.330
   25    1   1.000e-01  -1.400e-01   0.000e+00  2.366e-01  1.085e-17   80.599  9.829e-18   79.299  2.366e-01   -9.616
   25    2   1.000e-01  -1.300e-01   0.000e+00  2.554e-01  8.091e-18  106.858  1.131e-17  104.049  2.554e-01   17.468
   25    3   1.000e-01  -1.200e-01   0.000e+00  2.721e-01  6.003e-18  142.553  1.234e-17  121.808  2.721e-01   46.295
   25    4   1.000e-01  -1.100e-01   0.000e+00  2.992e-01  5.342e-18 -177.669  1.234e-17  135.426  2.992e-01   75.572
   25    5   1.000e-01  -1.000e-01   0.000e+00  3.420e-01  5.354e-18 -147.863  1.124e-17  146.547  3.420e-01  102.834
   25    6   1.000e-01  -9.000e-02   0.000e+00  3.981e-01  4.975e-18 -128.956  9.304e-18  155.864  3.981e-01  126.692
   25    7   1.000e-01  -8.000e-02   0.000e+00  4.641e-01  3.995e-18 -117.120  6.980e-18  163.438  4.641e-01  147.066
   25    8   1.000e-01  -7.000e-02   0.000e+00  5.404e-01  2.744e-18 -110.520  4.713e-18  168.889  5.404e-01  164.198
   25    9   1.000e-01  -6.000e-02   0.000e+00  6.308e-01  1.650e-18 -108.334  2.826e-18  171.699  6.308e-01  178.162
   25   10   1.000e-01  -5.000e-02   0.000e+00  7.390e-01  9.248e-19 -107.534  1.449e-18  171.889  7.390e-01 -171.035
   25   11   1.000e-01  -4.000e-02   0.000e+00  8.632e-01  5.150e-19 -100.529  5.602e-19  169.951  8.632e-01 -163.223
   25   12   1.000e-01  -3.000e-02   0.000e+00  9.914e-01  3.582e-19  -76.880  7.302e-20  158.871  9.914e-01 -158.001
   25   13   1.000e-01  -2.000e-02   0.000e+00  1.105e+00  3.957e-19  -53.060  1.183e-19   -6.099  1.105e+00 -154.805
   25   14   1.000e-01  -1.000e-02   0.000e+00  1.183e+00  4.803e-19  -43.653  1.089e-19   -9.212  1.183e+00 -153.112
   25   15   1.000e-01   0.000e+00   0.000e+00  1.210e+00  5.171e-19  -41.528  0.000e+00    0.000  1.210e+00 -152.586
   25   16   1.000e-01   1.000e-02   0.000e+00  1.183e+00  4.803e-19  -43.653  1.089e-19  170.788  1.183e+00 -153.112
   25   17   1.000e-01   2.000e-02   0.000e+00  1.105e+00  3.957e-19  -53.060  1.183e-19  173.901  1.105e+00 -154.805
   25   18   1.000e-01   3.000e-02   0.000e+00  9.914e-01  3.582e-19  -76.880  7.302e-20  -21.129  9.914e-01 -158.001
   25   19   1.000e-01   4.000e-02   0.000e+00  8.632e-01  5.150e-19 -100.529  5.602e-19  -10.049  8.632e-01 -163.223
   25   20   1.000e-01   5.000e-02   0.000e+00  7.390e-01  9.248e-19 -107.534  1.449e-18   -8.111  7.390e-01 -171.035
   25   21   1.000e-01   6.000e-02   0.000e+00  6.308e-01  1.650e-18 -108.334  2.826e-18   -8.301  6.308e-01  178.162
   25   22   1.000e-01   7.000e-02   0.000e+00  5.404e-01  2.744e-18 -110.520  4.713e-18  -11.111  5.404e-01  164.198
   25   23   1.000e-01   8.000e-02   0.000e+00  4.641e-01  3.995e-18 -117.120  6.980e-18  -16.562  4.641e-01  147.066
   25   24   1.000e-01   9.000e-02   0.000e+00  3.981e-01  4.975e-18 -128.956  9.304e-18  -24.136  3.981e-01  126.692
